transactionId,accountId,amount,type,timestamp
t7274,acc5,2750.0,CREDIT,2024-01-01 12:01:14
t7275,acc6,2760.0,DEBIT,2024-01-01 12:01:15
t7276,acc7,2770.0,CREDIT,2024-01-01 12:01:16
t7277,acc8,2780.0,DEBIT,2024-01-01 12:01:17
t7278,acc9,2790.0,CREDIT,2024-01-01 12:01:18
t7279,acc10,2800.0,DEBIT,2024-01-01 12:01:19
t7280,acc1,2810.0,CREDIT,2024-01-01 12:01:20
t7281,acc2,2820.0,DEBIT,2024-01-01 12:01:21
t7282,acc3,2830.0,CREDIT,2024-01-01 12:01:22
t7283,acc4,2840.0,DEBIT,2024-01-01 12:01:23
t7284,acc5,2850.0,CREDIT,2024-01-01 12:01:24
t7285,acc6,2860.0,DEBIT,2024-01-01 12:01:25
t7286,acc7,2870.0,CREDIT,2024-01-01 12:01:26
t7287,acc8,2880.0,DEBIT,2024-01-01 12:01:27
t7288,acc9,2890.0,CREDIT,2024-01-01 12:01:28
t7289,acc10,2900.0,DEBIT,2024-01-01 12:01:29
t7290,acc1,2910.0,CREDIT,2024-01-01 12:01:30
t7291,acc2,2920.0,DEBIT,2024-01-01 12:01:31
t7292,acc3,2930.0,CREDIT,2024-01-01 12:01:32
t7293,acc4,2940.0,DEBIT,2024-01-01 12:01:33
t7294,acc5,2950.0,CREDIT,2024-01-01 12:01:34
t7295,acc6,2960.0,DEBIT,2024-01-01 12:01:35
t7296,acc7,2970.0,CREDIT,2024-01-01 12:01:36
t7297,acc8,2980.0,DEBIT,2024-01-01 12:01:37
t7298,acc9,2990.0,CREDIT,2024-01-01 12:01:38
t7299,acc10,3000.0,DEBIT,2024-01-01 12:01:39
t7300,acc1,3010.0,CREDIT,2024-01-01 12:01:40
t7301,acc2,3020.0,DEBIT,2024-01-01 12:01:41
t7302,acc3,3030.0,CREDIT,2024-01-01 12:01:42
t7303,acc4,3040.0,DEBIT,2024-01-01 12:01:43
t7304,acc5,3050.0,CREDIT,2024-01-01 12:01:44
t7305,acc6,3060.0,DEBIT,2024-01-01 12:01:45
t7306,acc7,3070.0,CREDIT,2024-01-01 12:01:46
t7307,acc8,3080.0,DEBIT,2024-01-01 12:01:47
t7308,acc9,3090.0,CREDIT,2024-01-01 12:01:48
t7309,acc10,3100.0,DEBIT,2024-01-01 12:01:49
t7310,acc1,3110.0,CREDIT,2024-01-01 12:01:50
t7311,acc2,3120.0,DEBIT,2024-01-01 12:01:51
t7312,acc3,3130.0,CREDIT,2024-01-01 12:01:52
t7313,acc4,3140.0,DEBIT,2024-01-01 12:01:53
t7314,acc5,3150.0,CREDIT,2024-01-01 12:01:54
t7315,acc6,3160.0,DEBIT,2024-01-01 12:01:55
t7316,acc7,3170.0,CREDIT,2024-01-01 12:01:56
t7317,acc8,3180.0,DEBIT,2024-01-01 12:01:57
t7318,acc9,3190.0,CREDIT,2024-01-01 12:01:58
t7319,acc10,3200.0,DEBIT,2024-01-01 12:01:59
t7320,acc1,3210.0,CREDIT,2024-01-01 12:02:00
t7321,acc2,3220.0,DEBIT,2024-01-01 12:02:01
t7322,acc3,3230.0,CREDIT,2024-01-01 12:02:02
t7323,acc4,3240.0,DEBIT,2024-01-01 12:02:03
t7324,acc5,3250.0,CREDIT,2024-01-01 12:02:04
t7325,acc6,3260.0,DEBIT,2024-01-01 12:02:05
t7326,acc7,3270.0,CREDIT,2024-01-01 12:02:06
t7327,acc8,3280.0,DEBIT,2024-01-01 12:02:07
t7328,acc9,3290.0,CREDIT,2024-01-01 12:02:08
t7329,acc10,3300.0,DEBIT,2024-01-01 12:02:09
t7330,acc1,3310.0,CREDIT,2024-01-01 12:02:10
t7331,acc2,3320.0,DEBIT,2024-01-01 12:02:11
t7332,acc3,3330.0,CREDIT,2024-01-01 12:02:12
t7333,acc4,3340.0,DEBIT,2024-01-01 12:02:13
t7334,acc5,3350.0,CREDIT,2024-01-01 12:02:14
t7335,acc6,3360.0,DEBIT,2024-01-01 12:02:15
t7336,acc7,3370.0,CREDIT,2024-01-01 12:02:16
t7337,acc8,3380.0,DEBIT,2024-01-01 12:02:17
t7338,acc9,3390.0,CREDIT,2024-01-01 12:02:18
t7339,acc10,3400.0,DEBIT,2024-01-01 12:02:19
t7340,acc1,3410.0,CREDIT,2024-01-01 12:02:20
t7341,acc2,3420.0,DEBIT,2024-01-01 12:02:21
t7342,acc3,3430.0,CREDIT,2024-01-01 12:02:22
t7343,acc4,3440.0,DEBIT,2024-01-01 12:02:23
t7344,acc5,3450.0,CREDIT,2024-01-01 12:02:24
t7345,acc6,3460.0,DEBIT,2024-01-01 12:02:25
t7346,acc7,3470.0,CREDIT,2024-01-01 12:02:26
t7347,acc8,3480.0,DEBIT,2024-01-01 12:02:27
t7348,acc9,3490.0,CREDIT,2024-01-01 12:02:28
t7349,acc10,3500.0,DEBIT,2024-01-01 12:02:29
t7350,acc1,3510.0,CREDIT,2024-01-01 12:02:30
t7351,acc2,3520.0,DEBIT,2024-01-01 12:02:31
t7352,acc3,3530.0,CREDIT,2024-01-01 12:02:32
t7353,acc4,3540.0,DEBIT,2024-01-01 12:02:33
t7354,acc5,3550.0,CREDIT,2024-01-01 12:02:34
t7355,acc6,3560.0,DEBIT,2024-01-01 12:02:35
t7356,acc7,3570.0,CREDIT,2024-01-01 12:02:36
t7357,acc8,3580.0,DEBIT,2024-01-01 12:02:37
t7358,acc9,3590.0,CREDIT,2024-01-01 12:02:38
t7359,acc10,3600.0,DEBIT,2024-01-01 12:02:39
t7360,acc1,3610.0,CREDIT,2024-01-01 12:02:40
t7361,acc2,3620.0,DEBIT,2024-01-01 12:02:41
t7362,acc3,3630.0,CREDIT,2024-01-01 12:02:42
t7363,acc4,3640.0,DEBIT,2024-01-01 12:02:43
t7364,acc5,3650.0,CREDIT,2024-01-01 12:02:44
t7365,acc6,3660.0,DEBIT,2024-01-01 12:02:45
t7366,acc7,3670.0,CREDIT,2024-01-01 12:02:46
t7367,acc8,3680.0,DEBIT,2024-01-01 12:02:47
t7368,acc9,3690.0,CREDIT,2024-01-01 12:02:48
t7369,acc10,3700.0,DEBIT,2024-01-01 12:02:49
t7370,acc1,3710.0,CREDIT,2024-01-01 12:02:50
t7371,acc2,3720.0,DEBIT,2024-01-01 12:02:51
t7372,acc3,3730.0,CREDIT,2024-01-01 12:02:52
t7373,acc4,3740.0,DEBIT,2024-01-01 12:02:53
t7374,acc5,3750.0,CREDIT,2024-01-01 12:02:54
t7375,acc6,3760.0,DEBIT,2024-01-01 12:02:55
t7376,acc7,3770.0,CREDIT,2024-01-01 12:02:56
t7377,acc8,3780.0,DEBIT,2024-01-01 12:02:57
t7378,acc9,3790.0,CREDIT,2024-01-01 12:02:58
t7379,acc10,3800.0,DEBIT,2024-01-01 12:02:59
t7380,acc1,3810.0,CREDIT,2024-01-01 12:03:00
t7381,acc2,3820.0,DEBIT,2024-01-01 12:03:01
t7382,acc3,3830.0,CREDIT,2024-01-01 12:03:02
t7383,acc4,3840.0,DEBIT,2024-01-01 12:03:03
t7384,acc5,3850.0,CREDIT,2024-01-01 12:03:04
t7385,acc6,3860.0,DEBIT,2024-01-01 12:03:05
t7386,acc7,3870.0,CREDIT,2024-01-01 12:03:06
t7387,acc8,3880.0,DEBIT,2024-01-01 12:03:07
t7388,acc9,3890.0,CREDIT,2024-01-01 12:03:08
t7389,acc10,3900.0,DEBIT,2024-01-01 12:03:09
t7390,acc1,3910.0,CREDIT,2024-01-01 12:03:10
t7391,acc2,3920.0,DEBIT,2024-01-01 12:03:11
t7392,acc3,3930.0,CREDIT,2024-01-01 12:03:12
t7393,acc4,3940.0,DEBIT,2024-01-01 12:03:13
t7394,acc5,3950.0,CREDIT,2024-01-01 12:03:14
t7395,acc6,3960.0,DEBIT,2024-01-01 12:03:15
t7396,acc7,3970.0,CREDIT,2024-01-01 12:03:16
t7397,acc8,3980.0,DEBIT,2024-01-01 12:03:17
t7398,acc9,3990.0,CREDIT,2024-01-01 12:03:18
t7399,acc10,4000.0,DEBIT,2024-01-01 12:03:19
t7400,acc1,4010.0,CREDIT,2024-01-01 12:03:20
t7401,acc2,4020.0,DEBIT,2024-01-01 12:03:21
t7402,acc3,4030.0,CREDIT,2024-01-01 12:03:22
t7403,acc4,4040.0,DEBIT,2024-01-01 12:03:23
t7404,acc5,4050.0,CREDIT,2024-01-01 12:03:24
t7405,acc6,4060.0,DEBIT,2024-01-01 12:03:25
t7406,acc7,4070.0,CREDIT,2024-01-01 12:03:26
t7407,acc8,4080.0,DEBIT,2024-01-01 12:03:27
t7408,acc9,4090.0,CREDIT,2024-01-01 12:03:28
t7409,acc10,4100.0,DEBIT,2024-01-01 12:03:29
t7410,acc1,4110.0,CREDIT,2024-01-01 12:03:30
t7411,acc2,4120.0,DEBIT,2024-01-01 12:03:31
t7412,acc3,4130.0,CREDIT,2024-01-01 12:03:32
t7413,acc4,4140.0,DEBIT,2024-01-01 12:03:33
t7414,acc5,4150.0,CREDIT,2024-01-01 12:03:34
t7415,acc6,4160.0,DEBIT,2024-01-01 12:03:35
t7416,acc7,4170.0,CREDIT,2024-01-01 12:03:36
t7417,acc8,4180.0,DEBIT,2024-01-01 12:03:37
t7418,acc9,4190.0,CREDIT,2024-01-01 12:03:38
t7419,acc10,4200.0,DEBIT,2024-01-01 12:03:39
t7420,acc1,4210.0,CREDIT,2024-01-01 12:03:40
t7421,acc2,4220.0,DEBIT,2024-01-01 12:03:41
t7422,acc3,4230.0,CREDIT,2024-01-01 12:03:42
t7423,acc4,4240.0,DEBIT,2024-01-01 12:03:43
t7424,acc5,4250.0,CREDIT,2024-01-01 12:03:44
t7425,acc6,4260.0,DEBIT,2024-01-01 12:03:45
t7426,acc7,4270.0,CREDIT,2024-01-01 12:03:46
t7427,acc8,4280.0,DEBIT,2024-01-01 12:03:47
t7428,acc9,4290.0,CREDIT,2024-01-01 12:03:48
t7429,acc10,4300.0,DEBIT,2024-01-01 12:03:49
t7430,acc1,4310.0,CREDIT,2024-01-01 12:03:50
t7431,acc2,4320.0,DEBIT,2024-01-01 12:03:51
t7432,acc3,4330.0,CREDIT,2024-01-01 12:03:52
t7433,acc4,4340.0,DEBIT,2024-01-01 12:03:53
t7434,acc5,4350.0,CREDIT,2024-01-01 12:03:54
t7435,acc6,4360.0,DEBIT,2024-01-01 12:03:55
t7436,acc7,4370.0,CREDIT,2024-01-01 12:03:56
t7437,acc8,4380.0,DEBIT,2024-01-01 12:03:57
t7438,acc9,4390.0,CREDIT,2024-01-01 12:03:58
t7439,acc10,4400.0,DEBIT,2024-01-01 12:03:59
t7440,acc1,4410.0,CREDIT,2024-01-01 12:04:00
t7441,acc2,4420.0,DEBIT,2024-01-01 12:04:01
t7442,acc3,4430.0,CREDIT,2024-01-01 12:04:02
t7443,acc4,4440.0,DEBIT,2024-01-01 12:04:03
t7444,acc5,4450.0,CREDIT,2024-01-01 12:04:04
t7445,acc6,4460.0,DEBIT,2024-01-01 12:04:05
t7446,acc7,4470.0,CREDIT,2024-01-01 12:04:06
t7447,acc8,4480.0,DEBIT,2024-01-01 12:04:07
t7448,acc9,4490.0,CREDIT,2024-01-01 12:04:08
t7449,acc10,4500.0,DEBIT,2024-01-01 12:04:09
t7450,acc1,4510.0,CREDIT,2024-01-01 12:04:10
t7451,acc2,4520.0,DEBIT,2024-01-01 12:04:11
t7452,acc3,4530.0,CREDIT,2024-01-01 12:04:12
t7453,acc4,4540.0,DEBIT,2024-01-01 12:04:13
t7454,acc5,4550.0,CREDIT,2024-01-01 12:04:14
t7455,acc6,4560.0,DEBIT,2024-01-01 12:04:15
t7456,acc7,4570.0,CREDIT,2024-01-01 12:04:16
t7457,acc8,4580.0,DEBIT,2024-01-01 12:04:17
t7458,acc9,4590.0,CREDIT,2024-01-01 12:04:18
t7459,acc10,4600.0,DEBIT,2024-01-01 12:04:19
t7460,acc1,4610.0,CREDIT,2024-01-01 12:04:20
t7461,acc2,4620.0,DEBIT,2024-01-01 12:04:21
t7462,acc3,4630.0,CREDIT,2024-01-01 12:04:22
t7463,acc4,4640.0,DEBIT,2024-01-01 12:04:23
t7464,acc5,4650.0,CREDIT,2024-01-01 12:04:24
t7465,acc6,4660.0,DEBIT,2024-01-01 12:04:25
t7466,acc7,4670.0,CREDIT,2024-01-01 12:04:26
t7467,acc8,4680.0,DEBIT,2024-01-01 12:04:27
t7468,acc9,4690.0,CREDIT,2024-01-01 12:04:28
t7469,acc10,4700.0,DEBIT,2024-01-01 12:04:29
t7470,acc1,4710.0,CREDIT,2024-01-01 12:04:30
t7471,acc2,4720.0,DEBIT,2024-01-01 12:04:31
t7472,acc3,4730.0,CREDIT,2024-01-01 12:04:32
t7473,acc4,4740.0,DEBIT,2024-01-01 12:04:33
t7474,acc5,4750.0,CREDIT,2024-01-01 12:04:34
t7475,acc6,4760.0,DEBIT,2024-01-01 12:04:35
t7476,acc7,4770.0,CREDIT,2024-01-01 12:04:36
t7477,acc8,4780.0,DEBIT,2024-01-01 12:04:37
t7478,acc9,4790.0,CREDIT,2024-01-01 12:04:38
t7479,acc10,4800.0,DEBIT,2024-01-01 12:04:39
t7480,acc1,4810.0,CREDIT,2024-01-01 12:04:40
t7481,acc2,4820.0,DEBIT,2024-01-01 12:04:41
t7482,acc3,4830.0,CREDIT,2024-01-01 12:04:42
t7483,acc4,4840.0,DEBIT,2024-01-01 12:04:43
t7484,acc5,4850.0,CREDIT,2024-01-01 12:04:44
t7485,acc6,4860.0,DEBIT,2024-01-01 12:04:45
t7486,acc7,4870.0,CREDIT,2024-01-01 12:04:46
t7487,acc8,4880.0,DEBIT,2024-01-01 12:04:47
t7488,acc9,4890.0,CREDIT,2024-01-01 12:04:48
t7489,acc10,4900.0,DEBIT,2024-01-01 12:04:49
t7490,acc1,4910.0,CREDIT,2024-01-01 12:04:50
t7491,acc2,4920.0,DEBIT,2024-01-01 12:04:51
t7492,acc3,4930.0,CREDIT,2024-01-01 12:04:52
t7493,acc4,4940.0,DEBIT,2024-01-01 12:04:53
t7494,acc5,4950.0,CREDIT,2024-01-01 12:04:54
t7495,acc6,4960.0,DEBIT,2024-01-01 12:04:55
t7496,acc7,4970.0,CREDIT,2024-01-01 12:04:56
t7497,acc8,4980.0,DEBIT,2024-01-01 12:04:57
t7498,acc9,4990.0,CREDIT,2024-01-01 12:04:58
t7499,acc10,5000.0,DEBIT,2024-01-01 12:04:59
t7500,acc1,5010.0,CREDIT,2024-01-01 12:05:00
t7501,acc2,5020.0,DEBIT,2024-01-01 12:05:01
t7502,acc3,5030.0,CREDIT,2024-01-01 12:05:02
t7503,acc4,5040.0,DEBIT,2024-01-01 12:05:03
t7504,acc5,5050.0,CREDIT,2024-01-01 12:05:04
t7505,acc6,5060.0,DEBIT,2024-01-01 12:05:05
t7506,acc7,5070.0,CREDIT,2024-01-01 12:05:06
t7507,acc8,5080.0,DEBIT,2024-01-01 12:05:07
t7508,acc9,5090.0,CREDIT,2024-01-01 12:05:08
t7509,acc10,5100.0,DEBIT,2024-01-01 12:05:09
t7510,acc1,5110.0,CREDIT,2024-01-01 12:05:10
t7511,acc2,5120.0,DEBIT,2024-01-01 12:05:11
t7512,acc3,5130.0,CREDIT,2024-01-01 12:05:12
t7513,acc4,5140.0,DEBIT,2024-01-01 12:05:13
t7514,acc5,5150.0,CREDIT,2024-01-01 12:05:14
t7515,acc6,5160.0,DEBIT,2024-01-01 12:05:15
t7516,acc7,5170.0,CREDIT,2024-01-01 12:05:16
t7517,acc8,5180.0,DEBIT,2024-01-01 12:05:17
t7518,acc9,5190.0,CREDIT,2024-01-01 12:05:18
t7519,acc10,5200.0,DEBIT,2024-01-01 12:05:19
t7520,acc1,5210.0,CREDIT,2024-01-01 12:05:20
t7521,acc2,5220.0,DEBIT,2024-01-01 12:05:21
t7522,acc3,5230.0,CREDIT,2024-01-01 12:05:22
t7523,acc4,5240.0,DEBIT,2024-01-01 12:05:23
t7524,acc5,5250.0,CREDIT,2024-01-01 12:05:24
t7525,acc6,5260.0,DEBIT,2024-01-01 12:05:25
t7526,acc7,5270.0,CREDIT,2024-01-01 12:05:26
t7527,acc8,5280.0,DEBIT,2024-01-01 12:05:27
t7528,acc9,5290.0,CREDIT,2024-01-01 12:05:28
t7529,acc10,5300.0,DEBIT,2024-01-01 12:05:29
t7530,acc1,5310.0,CREDIT,2024-01-01 12:05:30
t7531,acc2,5320.0,DEBIT,2024-01-01 12:05:31
t7532,acc3,5330.0,CREDIT,2024-01-01 12:05:32
t7533,acc4,5340.0,DEBIT,2024-01-01 12:05:33
t7534,acc5,5350.0,CREDIT,2024-01-01 12:05:34
t7535,acc6,5360.0,DEBIT,2024-01-01 12:05:35
t7536,acc7,5370.0,CREDIT,2024-01-01 12:05:36
t7537,acc8,5380.0,DEBIT,2024-01-01 12:05:37
t7538,acc9,5390.0,CREDIT,2024-01-01 12:05:38
t7539,acc10,5400.0,DEBIT,2024-01-01 12:05:39
t7540,acc1,5410.0,CREDIT,2024-01-01 12:05:40
t7541,acc2,5420.0,DEBIT,2024-01-01 12:05:41
t7542,acc3,5430.0,CREDIT,2024-01-01 12:05:42
t7543,acc4,5440.0,DEBIT,2024-01-01 12:05:43
t7544,acc5,5450.0,CREDIT,2024-01-01 12:05:44
t7545,acc6,5460.0,DEBIT,2024-01-01 12:05:45
t7546,acc7,5470.0,CREDIT,2024-01-01 12:05:46
t7547,acc8,5480.0,DEBIT,2024-01-01 12:05:47
t7548,acc9,5490.0,CREDIT,2024-01-01 12:05:48
t7549,acc10,5500.0,DEBIT,2024-01-01 12:05:49
t7550,acc1,5510.0,CREDIT,2024-01-01 12:05:50
t7551,acc2,5520.0,DEBIT,2024-01-01 12:05:51
t7552,acc3,5530.0,CREDIT,2024-01-01 12:05:52
t7553,acc4,5540.0,DEBIT,2024-01-01 12:05:53
t7554,acc5,5550.0,CREDIT,2024-01-01 12:05:54
t7555,acc6,5560.0,DEBIT,2024-01-01 12:05:55
t7556,acc7,5570.0,CREDIT,2024-01-01 12:05:56
t7557,acc8,5580.0,DEBIT,2024-01-01 12:05:57
t7558,acc9,5590.0,CREDIT,2024-01-01 12:05:58
t7559,acc10,5600.0,DEBIT,2024-01-01 12:05:59
t7560,acc1,5610.0,CREDIT,2024-01-01 12:06:00
t7561,acc2,5620.0,DEBIT,2024-01-01 12:06:01
t7562,acc3,5630.0,CREDIT,2024-01-01 12:06:02
t7563,acc4,5640.0,DEBIT,2024-01-01 12:06:03
t7564,acc5,5650.0,CREDIT,2024-01-01 12:06:04
t7565,acc6,5660.0,DEBIT,2024-01-01 12:06:05
t7566,acc7,5670.0,CREDIT,2024-01-01 12:06:06
t7567,acc8,5680.0,DEBIT,2024-01-01 12:06:07
t7568,acc9,5690.0,CREDIT,2024-01-01 12:06:08
t7569,acc10,5700.0,DEBIT,2024-01-01 12:06:09
t7570,acc1,5710.0,CREDIT,2024-01-01 12:06:10
t7571,acc2,5720.0,DEBIT,2024-01-01 12:06:11
t7572,acc3,5730.0,CREDIT,2024-01-01 12:06:12
t7573,acc4,5740.0,DEBIT,2024-01-01 12:06:13
t7574,acc5,5750.0,CREDIT,2024-01-01 12:06:14
t7575,acc6,5760.0,DEBIT,2024-01-01 12:06:15
t7576,acc7,5770.0,CREDIT,2024-01-01 12:06:16
t7577,acc8,5780.0,DEBIT,2024-01-01 12:06:17
t7578,acc9,5790.0,CREDIT,2024-01-01 12:06:18
t7579,acc10,5800.0,DEBIT,2024-01-01 12:06:19
t7580,acc1,5810.0,CREDIT,2024-01-01 12:06:20
t7581,acc2,5820.0,DEBIT,2024-01-01 12:06:21
t7582,acc3,5830.0,CREDIT,2024-01-01 12:06:22
t7583,acc4,5840.0,DEBIT,2024-01-01 12:06:23
t7584,acc5,5850.0,CREDIT,2024-01-01 12:06:24
t7585,acc6,5860.0,DEBIT,2024-01-01 12:06:25
t7586,acc7,5870.0,CREDIT,2024-01-01 12:06:26
t7587,acc8,5880.0,DEBIT,2024-01-01 12:06:27
t7588,acc9,5890.0,CREDIT,2024-01-01 12:06:28
t7589,acc10,5900.0,DEBIT,2024-01-01 12:06:29
t7590,acc1,5910.0,CREDIT,2024-01-01 12:06:30
t7591,acc2,5920.0,DEBIT,2024-01-01 12:06:31
t7592,acc3,5930.0,CREDIT,2024-01-01 12:06:32
t7593,acc4,5940.0,DEBIT,2024-01-01 12:06:33
t7594,acc5,5950.0,CREDIT,2024-01-01 12:06:34
t7595,acc6,5960.0,DEBIT,2024-01-01 12:06:35
t7596,acc7,5970.0,CREDIT,2024-01-01 12:06:36
t7597,acc8,5980.0,DEBIT,2024-01-01 12:06:37
t7598,acc9,5990.0,CREDIT,2024-01-01 12:06:38
t7599,acc10,6000.0,DEBIT,2024-01-01 12:06:39
t7600,acc1,6010.0,CREDIT,2024-01-01 12:06:40
t7601,acc2,6020.0,DEBIT,2024-01-01 12:06:41
t7602,acc3,6030.0,CREDIT,2024-01-01 12:06:42
t7603,acc4,6040.0,DEBIT,2024-01-01 12:06:43
t7604,acc5,6050.0,CREDIT,2024-01-01 12:06:44
t7605,acc6,6060.0,DEBIT,2024-01-01 12:06:45
t7606,acc7,6070.0,CREDIT,2024-01-01 12:06:46
t7607,acc8,6080.0,DEBIT,2024-01-01 12:06:47
t7608,acc9,6090.0,CREDIT,2024-01-01 12:06:48
t7609,acc10,6100.0,DEBIT,2024-01-01 12:06:49
t7610,acc1,6110.0,CREDIT,2024-01-01 12:06:50
t7611,acc2,6120.0,DEBIT,2024-01-01 12:06:51
t7612,acc3,6130.0,CREDIT,2024-01-01 12:06:52
t7613,acc4,6140.0,DEBIT,2024-01-01 12:06:53
t7614,acc5,6150.0,CREDIT,2024-01-01 12:06:54
t7615,acc6,6160.0,DEBIT,2024-01-01 12:06:55
t7616,acc7,6170.0,CREDIT,2024-01-01 12:06:56
t7617,acc8,6180.0,DEBIT,2024-01-01 12:06:57
t7618,acc9,6190.0,CREDIT,2024-01-01 12:06:58
t7619,acc10,6200.0,DEBIT,2024-01-01 12:06:59
t7620,acc1,6210.0,CREDIT,2024-01-01 12:07:00
t7621,acc2,6220.0,DEBIT,2024-01-01 12:07:01
t7622,acc3,6230.0,CREDIT,2024-01-01 12:07:02
t7623,acc4,6240.0,DEBIT,2024-01-01 12:07:03
t7624,acc5,6250.0,CREDIT,2024-01-01 12:07:04
t7625,acc6,6260.0,DEBIT,2024-01-01 12:07:05
t7626,acc7,6270.0,CREDIT,2024-01-01 12:07:06
t7627,acc8,6280.0,DEBIT,2024-01-01 12:07:07
t7628,acc9,6290.0,CREDIT,2024-01-01 12:07:08
t7629,acc10,6300.0,DEBIT,2024-01-01 12:07:09
t7630,acc1,6310.0,CREDIT,2024-01-01 12:07:10
t7631,acc2,6320.0,DEBIT,2024-01-01 12:07:11
t7632,acc3,6330.0,CREDIT,2024-01-01 12:07:12
t7633,acc4,6340.0,DEBIT,2024-01-01 12:07:13
t7634,acc5,6350.0,CREDIT,2024-01-01 12:07:14
t7635,acc6,6360.0,DEBIT,2024-01-01 12:07:15
t7636,acc7,6370.0,CREDIT,2024-01-01 12:07:16
t7637,acc8,6380.0,DEBIT,2024-01-01 12:07:17
t7638,acc9,6390.0,CREDIT,2024-01-01 12:07:18
t7639,acc10,6400.0,DEBIT,2024-01-01 12:07:19
t7640,acc1,6410.0,CREDIT,2024-01-01 12:07:20
t7641,acc2,6420.0,DEBIT,2024-01-01 12:07:21
t7642,acc3,6430.0,CREDIT,2024-01-01 12:07:22
t7643,acc4,6440.0,DEBIT,2024-01-01 12:07:23
t7644,acc5,6450.0,CREDIT,2024-01-01 12:07:24
t7645,acc6,6460.0,DEBIT,2024-01-01 12:07:25
t7646,acc7,6470.0,CREDIT,2024-01-01 12:07:26
t7647,acc8,6480.0,DEBIT,2024-01-01 12:07:27
t7648,acc9,6490.0,CREDIT,2024-01-01 12:07:28
t7649,acc10,6500.0,DEBIT,2024-01-01 12:07:29
t7650,acc1,6510.0,CREDIT,2024-01-01 12:07:30
t7651,acc2,6520.0,DEBIT,2024-01-01 12:07:31
t7652,acc3,6530.0,CREDIT,2024-01-01 12:07:32
t7653,acc4,6540.0,DEBIT,2024-01-01 12:07:33
t7654,acc5,6550.0,CREDIT,2024-01-01 12:07:34
t7655,acc6,6560.0,DEBIT,2024-01-01 12:07:35
t7656,acc7,6570.0,CREDIT,2024-01-01 12:07:36
t7657,acc8,6580.0,DEBIT,2024-01-01 12:07:37
t7658,acc9,6590.0,CREDIT,2024-01-01 12:07:38
t7659,acc10,6600.0,DEBIT,2024-01-01 12:07:39
t7660,acc1,6610.0,CREDIT,2024-01-01 12:07:40
t7661,acc2,6620.0,DEBIT,2024-01-01 12:07:41
t7662,acc3,6630.0,CREDIT,2024-01-01 12:07:42
t7663,acc4,6640.0,DEBIT,2024-01-01 12:07:43
t7664,acc5,6650.0,CREDIT,2024-01-01 12:07:44
t7665,acc6,6660.0,DEBIT,2024-01-01 12:07:45
t7666,acc7,6670.0,CREDIT,2024-01-01 12:07:46
t7667,acc8,6680.0,DEBIT,2024-01-01 12:07:47
t7668,acc9,6690.0,CREDIT,2024-01-01 12:07:48
t7669,acc10,6700.0,DEBIT,2024-01-01 12:07:49
t7670,acc1,6710.0,CREDIT,2024-01-01 12:07:50
t7671,acc2,6720.0,DEBIT,2024-01-01 12:07:51
t7672,acc3,6730.0,CREDIT,2024-01-01 12:07:52
t7673,acc4,6740.0,DEBIT,2024-01-01 12:07:53
t7674,acc5,6750.0,CREDIT,2024-01-01 12:07:54
t7675,acc6,6760.0,DEBIT,2024-01-01 12:07:55
t7676,acc7,6770.0,CREDIT,2024-01-01 12:07:56
t7677,acc8,6780.0,DEBIT,2024-01-01 12:07:57
t7678,acc9,6790.0,CREDIT,2024-01-01 12:07:58
t7679,acc10,6800.0,DEBIT,2024-01-01 12:07:59
t7680,acc1,6810.0,CREDIT,2024-01-01 12:08:00
t7681,acc2,6820.0,DEBIT,2024-01-01 12:08:01
t7682,acc3,6830.0,CREDIT,2024-01-01 12:08:02
t7683,acc4,6840.0,DEBIT,2024-01-01 12:08:03
t7684,acc5,6850.0,CREDIT,2024-01-01 12:08:04
t7685,acc6,6860.0,DEBIT,2024-01-01 12:08:05
t7686,acc7,6870.0,CREDIT,2024-01-01 12:08:06
t7687,acc8,6880.0,DEBIT,2024-01-01 12:08:07
t7688,acc9,6890.0,CREDIT,2024-01-01 12:08:08
t7689,acc10,6900.0,DEBIT,2024-01-01 12:08:09
t7690,acc1,6910.0,CREDIT,2024-01-01 12:08:10
t7691,acc2,6920.0,DEBIT,2024-01-01 12:08:11
t7692,acc3,6930.0,CREDIT,2024-01-01 12:08:12
t7693,acc4,6940.0,DEBIT,2024-01-01 12:08:13
t7694,acc5,6950.0,CREDIT,2024-01-01 12:08:14
t7695,acc6,6960.0,DEBIT,2024-01-01 12:08:15
t7696,acc7,6970.0,CREDIT,2024-01-01 12:08:16
t7697,acc8,6980.0,DEBIT,2024-01-01 12:08:17
t7698,acc9,6990.0,CREDIT,2024-01-01 12:08:18
t7699,acc10,7000.0,DEBIT,2024-01-01 12:08:19
t7700,acc1,7010.0,CREDIT,2024-01-01 12:08:20
t7701,acc2,7020.0,DEBIT,2024-01-01 12:08:21
t7702,acc3,7030.0,CREDIT,2024-01-01 12:08:22
t7703,acc4,7040.0,DEBIT,2024-01-01 12:08:23
t7704,acc5,7050.0,CREDIT,2024-01-01 12:08:24
t7705,acc6,7060.0,DEBIT,2024-01-01 12:08:25
t7706,acc7,7070.0,CREDIT,2024-01-01 12:08:26
t7707,acc8,7080.0,DEBIT,2024-01-01 12:08:27
t7708,acc9,7090.0,CREDIT,2024-01-01 12:08:28
t7709,acc10,7100.0,DEBIT,2024-01-01 12:08:29
